courses,average_rating,name,slug,num_courses,num_reviews,sentiment
"['BCHM463', 'BCHM464', 'HONR299I', 'CHEM231', 'CHEM232', 'HNUH278Y', 'BCHM463', 'BCHM464', 'BCHM461', 'BCHM464', 'BCHM463', 'BCHM464', 'BCHM461', 'HNUH278Y', 'CHEM231', 'BCHM463', 'BCHM464', 'BCHM461', 'BCHM463', 'BCHM464', 'BCHM463', 'BCHM464']",4.1818,Christopher Capp,capp,22,22,0.3835179155523127
"['JOUR300', 'JOUR600', 'JOUR698C', 'JOUR456', 'JOUR289J', 'JOUR283', 'JOUR283', 'JOUR456', 'JOUR283', 'JOUR456', 'JOUR283', 'JOUR456', 'JOUR283', 'JOUR456', 'JOUR283', 'JOUR456', 'JOUR283', 'JOUR456']",3.6364,Christopher Hanson,hanson_christopher,18,11,-0.025152141397649593
"['COMM107', 'COMM330', 'COMM401', 'COMM461', 'COMM458D', 'HONR239Y', 'COMM200', 'COMM107', 'COMM200', 'COMM107', 'COMM200', 'COMM107', 'COMM200']",2.9,Christopher Swift,swift,13,10,-0.017476272583007813
"['ENGL394', 'ENGL394', 'ENGL394', 'ENGL394', 'ENGL394', 'ENGL394', 'ENGL394']",3.9375,Clare Parsons,parsons,7,16,-0.008115768432617188
"['BMGT495', 'BMGT467', 'BUMO758G', 'ENTS625', 'BUSO614', 'BUSI714', 'BMGT467', 'BMGT495', 'BMGT289B', 'BMGT495', 'BUSO614', 'BMGT289B', 'BMGT467', 'BUSO614', 'ENTS625', 'BUSI714', 'BMGT495', 'BMGT289B', 'BMGT467', 'BMGT495', 'BUSO614', 'ENTS625', 'BMGT495', 'BMGT289B']",2.7826,Clarence Wesley,wesley,24,23,-0.49390940562538477
"['CMSC250', 'CMSC250H', 'CMSC451', 'CMSC351', 'CMSC452', 'CMSC452', 'CMSC454', 'CMSC351', 'CMSC452', 'CMSC351', 'CMSC451', 'CMSC451', 'CMSC454', 'CMSC351', 'CMSC398V', 'CMSC451']",2.8681,Clyde Kruskal,kruskal,16,91,-0.36544479904594
"['HIST111', 'HIST133', 'HIST319R', 'HIST408R', 'RELS289D', 'HHUM205', 'HIST111', 'HIST319R', 'HIST111', 'HIST319R']",4.3,Colleen Ho,ho_colleen,10,10,0.38053940534591674
"['MATH003', 'UNIV102', 'MATH003', 'MATH003', 'MATH003', 'MATH003', 'MATH003', 'MATH003']",2.1538,Colleen Terpos,terpos,8,13,-0.25850894359441906
"['HONR228T', 'HONR359B']",4.7222,Colman McCarthy,mccarthy,2,18,0.6672731306817796
"['CCJS230', 'CCJS360', 'CCJS498L', 'CCJS301', 'CCJS345', 'SOCY227', 'CCJS498B', 'CCJS230', 'CCJS301', 'CCJS360', 'CCJS498R', 'CCJS230', 'CCJS301', 'CCJS345', 'CCJS498L', 'CCJS230', 'CCJS301', 'CCJS345', 'CCJS360', 'CCJS498R', 'CCJS498T', 'CCJS360', 'CCJS345', 'CCJS345', 'CCJS498R', 'CCJS230', 'CCJS301', 'CCJS345', 'CCJS498L', 'CCJS360', 'CCJS230', 'CCJS345', 'CCJS360', 'CCJS498R', 'CCJS100', 'CCJS230', 'CCJS301', 'CCJS315', 'CCJS345']",3.5882,Cortney Fisher,fisher_cortney,39,34,0.23404215714510748
"['CMSC722', 'CMSC421', 'CMSC474', 'CMSC798', 'CMSC474', 'CMSC722']",2.1667,Dana Nau,nau_dana,6,12,-0.6668807715177536
"['CHEM241', 'CHEM441', 'CHEM640', 'CHEM650', 'CHEM460', 'CHEM889D', 'CHEM641', 'CHEM889C', 'CHEM231', 'CHEM237', 'CHEM460', 'CHEM237', 'CHEM460', 'CHEM460', 'CHEM231']",4.6136,Daniel Falvey,falvey,15,44,0.7277254042300311
"['ENGL393', 'ENGL393X', 'ENGL393', 'ENGL393', 'ENGL393', 'ENGL393', 'ENGL393', 'ENGL393', 'ENGL393', 'ENGL393']",3.9444,Daniel Saalfeld,saalfeld,10,18,-0.00034996204906039767
"['BSCI417', 'BSCI283', 'CBMG688M', 'BSCI283', 'CBMG688M', 'GEMS296', 'BSCI283', 'GEMS297', 'BSCI283', 'GEMS396', 'GEMS397', 'BSCI283', 'GEMS397', 'BSCI213', 'GEMS496', 'CBMG688M']",3.5,Daniel Stein,stein_daniel,16,12,-0.017272720734278362
"['SOCY105', 'SOCY100', 'SOCY100', 'SOCY100', 'SOCY200', 'SOCY100']",2.8182,Daniel Swann,swann_daniel,6,11,-0.5825457193634727
"['ECON604', 'ECON808', 'ECON848', 'ECON662', 'HONR259L', 'ECON603', 'ECON708', 'ECON868', 'ECON415', 'ECON414', 'ECON414', 'ECON703', 'ECON414', 'ECON604', 'ECON414', 'ECON703', 'ECON604', 'ECON414', 'ECON703']",3.1333,Daniel Vincent,vincent,19,15,-0.06785510778427124
"['ENEE303H', 'ENEE680', 'ENEE600', 'ENEE691', 'ENEE303', 'ENEE307', 'ENEE381', 'ENEE313', 'ENEE313H', 'ENEE790', 'ENEE601', 'ENEE380', 'ENEE322', 'ENEE498M', 'EDSP652', 'ENEE380H', 'ENEE411', 'ENEE313', 'ENEE222', 'ENEE303', 'ENEE303', 'ENEE313', 'ENEE413', 'ENEE322', 'ENEE411', 'ENEE322', 'ENEE411', 'ENEE303', 'ENEE307', 'ENEE313', 'ENEE413', 'ENEE301', 'ENEE304', 'ENEE307']",2.65,Danilo Romero,romero_danilo,34,20,-0.4191633403301239
"['ENAE484', 'ENAE488R', 'ENAE791', 'ENAE483', 'ENAE788X', 'ENAE697', 'ENAE788D', 'GEMS296', 'GEMS297', 'GEMS396', 'GEMS496', 'GEMS397', 'GEMS497', 'EDSP652', 'ENAE692', 'ENAE791', 'ENAE483', 'ENAE788D', 'ENAE788X', 'GEMS496', 'GERM103', 'ENAE484', 'ENAE697', 'GEMS497', 'ENAE483', 'ENAE788D', 'ENAE484', 'ENAE791', 'ENAE483', 'ENAE788D', 'ENAE788X']",2.4737,David Akin,akin,31,19,-0.47348737716674805
"['KNES289Y', 'KNES287', 'KNES614', 'KNES485', 'KNES613', 'KNES789P', 'KNES630', 'KNES287', 'KNES616', 'KNES689B', 'KNES485', 'KNES613', 'KNES628', 'KNES287', 'KNES287', 'KNES485', 'KNES287', 'KNES614', 'KNES689C']",4.5,David Andrews,andrews_david,19,14,0.5621585760797773
"['ENME201', 'ENME808Q', 'ENME466', 'ENME392', 'ENME472', 'ENME472', 'ENME392', 'ENME489B', 'ENES401', 'ENME401', 'ENME466', 'ENME392', 'ENME392', 'ENME392', 'ENES401', 'ENME401', 'ENES401', 'ENME401', 'ENME466', 'ENME472', 'ENES401', 'ENME392', 'ENME401']",2.5714,David Bigio,bigio,23,21,-0.48714717229207355
"['ENGL101', 'ENGL211', 'ENGL295', 'ENGL394', 'ENGL394']",5.0,David Brookshire,brookshire,5,35,0.9384751081466675
"['PHYS122', 'PHYS121', 'PHYS115', 'PHYS161', 'PHYS132', 'PHYS131', 'PHYS270', 'PHYS260', 'PHYS261', 'PHYS261M', 'PHYS271', 'PHYS271M', 'EXST155', 'PHYS331', 'PHYS332', 'PHYS131', 'PHYS132', 'PHYS161', 'PHYS331', 'PHYS131', 'PHYS132', 'PHYS161', 'PHYS331', 'PHYS332', 'PHYS131', 'PHYS161', 'PHYS131', 'PHYS132', 'PHYS260', 'PHYS261', 'PHYS270', 'PHYS271', 'PHYS260', 'PHYS131', 'PHYS132', 'PHYS260', 'PHYS261', 'PHYS270', 'PHYS271', 'PHYS131', 'PHYS132', 'PHYS161', 'PHYS131', 'PHYS260', 'PHYS121', 'PHYS131', 'PHYS161']",3.21,David Buehrle,buehrle,47,100,-0.36022612154483796
"['HIST398', 'HIST395', 'HIST219E', 'HIST408B', 'HIST608B', 'HIST329R', 'LASC235', 'PORT235', 'SPAN235', 'HIST607', 'HIST396', 'ARHU158R', 'HIST361', 'HIST339F', 'HIST429Z', 'HIST201', 'HIST361', 'HIST429Z', 'HIST201', 'HIST638A', 'HIST361', 'HIST429Z', 'HIST201', 'HIST408B', 'HIST361', 'HIST429Z']",3.4545,David Freund,freund,26,11,-0.08830164237455888
"['BSCI126', 'ENTM788C', 'ENTM798L', 'BSCI126', 'BSCI126', 'BSCI126']",4.6667,David Hawthorne,hawthorne,6,12,0.49600707987944287
"['BMGT340', 'BMGT440', 'BMGT340F', 'BMGT340H', 'BMGT440', 'BMGT440', 'BMGT440', 'BMGT440', 'BMGT440', 'BMGT440']",4.6818,David Kass,kass,10,22,0.5618686107071963
"['ENCE302', 'ENES100', 'ENSE698E', 'ENCE402', 'ENES100A', 'ENCE688D', 'ENSE799', 'ENCE201', 'EDSP652', 'GEMS102', 'GEMS104', 'GEMS202', 'GEMS208A', 'GEMS208B', 'GEMS208M', 'GEMS296', 'GEMS297', 'GEMS396', 'GEMS397', 'GEMS496', 'GEMS497', 'GEMS208D', 'GEMS208E', 'GEMS208F', 'GEMS296', 'GEMS297', 'GEMS396', 'GEMS397', 'GEMS496', 'GEMS497', 'GEMS202', 'GEMS208A', 'GEMS208B', 'GEMS208M', 'GEMS296', 'GEMS297', 'GEMS396', 'GEMS397', 'GEMS496', 'GEMS497', 'GERM103', 'ENCE402', 'GEMS102', 'GEMS104', 'GEMS208D', 'GEMS208E', 'GEMS208F', 'GEMS296', 'GEMS297', 'GEMS396', 'GEMS397', 'GEMS496', 'GEMS497', 'ENES100', 'ENSE799', 'ENSE799', 'GEMS202', 'GEMS208A', 'GEMS208B', 'GEMS208M', 'GEMS296', 'GEMS396', 'GEMS397', 'GEMS496', 'GEMS497', 'GEMS100', 'ENCE402', 'GEMS102', 'GEMS296', 'GEMS297', 'GEMS396', 'GEMS397', 'GEMS496', 'GEMS497', 'GEMS100', 'GEMS208M', 'GEMS296', 'GEMS396', 'GEMS397', 'GEMS497', 'GEMS496']",2.0833,David Lovell,lovell,81,12,-0.4943737636009852
"['CMSC754', 'CMSC451', 'CMSC425', 'CMSC427', 'CMSC798', 'CMSC388D', 'CMSC420', 'CMSC420', 'CMSC420', 'CMSC388A', 'CMSC388B', 'CMSC389G', 'CMSC335', 'CMSC754', 'CMSC216', 'CMSC389G', 'CMSC389G']",4.7941,David Mount,mount_david,17,34,0.8784842456088346
"['MATH221', 'MATH213', 'MATH141', 'MATH241', 'MATH141', 'MATH241']",3.7692,David Pincus,pincus,6,26,0.14345462505634016
"['HIST419O', 'HIST250', 'HIST639N', 'HIST408Q', 'HIST601', 'HIST319X', 'HIST608I', 'HIST477', 'HIST829A', 'LASC250', 'HIST819Y', 'HIST339A', 'HIST408Z', 'HIST608N', 'HIST473', 'HIST250', 'HIST339A', 'LACS250', 'HIST250', 'HIST319M', 'LACS250', 'HIST638L', 'HIST250', 'HIST339A', 'LACS250']",2.4,David Sartorius,sartorius,25,15,-0.36442979574203493
"['BMGT499A', 'BUSI758K', 'HIST607', 'HIST136', 'HIST201', 'BMGT468L', 'BMGT499E', 'HIST608B', 'BMGT468Y', 'ARHU158A', 'HIST319O', 'HONR299D', 'HIST451', 'HIST450', 'HIST406', 'HIST819M', 'HIST136', 'HIST639J', 'BMGT468Y', 'HIST450', 'HIST638I', 'HIST136']",4.2857,David Sicilia,sicilia,22,14,0.28456277932439533
"['BSCI222', 'CPSP219L', 'BSCI348R', 'BSCI415', 'BSCI348R', 'BSCI348R', 'BSCI415', 'BSCI222', 'BSCI348R', 'BSCI348R', 'BSCI348R', 'BSCI348R', 'BSCI415', 'BSCI222', 'BSCI348R', 'BSCI415', 'BSCI222']",4.7273,David Straney,straney,17,44,0.6415611979636279
"['CPSP227', 'HIST204', 'GEMS104', 'CPSP239T', 'CPSP119T', 'CPSP249T', 'CPSS100', 'CPSS101', 'CPSS225', 'CPSP349T', 'CPSS230', 'CPSP118T', 'ENES440', 'ENES440', 'CPSP349T', 'CPSS100', 'CPSS340', 'CPSP318', 'CPSP386', 'CPSS101', 'CPSS340', 'ENES440', 'CPSS100', 'CPSS340', 'CPSS101', 'CPSS340', 'CPSS100', 'CPSS340']",4.6923,David Tomblin,tomblin,28,13,0.6683301650560819
"['CMSC631', 'CMSC430', 'CMSC131A', 'CMSC132A', 'CMSC388F', 'CMSC198Q', 'CMSC838E', 'CMSC389B', 'CMSC330', 'CMSC388Q', 'CMSC330', 'CMSC430', 'CMSC801', 'CMSC838E', 'CMSC398I', 'CMSC430', 'CMSC430', 'CMSC141', 'CMSC430', 'CMSC430']",3.68,David Van Horn,van_horn,20,25,0.08983797073364258
"['NACS728Q', 'PSYC301', 'HONR209O', 'PSYC407', 'PSYC606', 'PSYC401', 'PSYC414', 'PSYC789', 'PSYC309U', 'NEUR200', 'PSYC202', 'PSYC468H', 'NEUR479', 'NEUR200', 'PSYC202', 'PSYC468H', 'PSYC414', 'PSYC414', 'PSYC414', 'PSYC309D']",3.6364,David Yager,yager,20,33,-0.14703715750665375
"['BMGT463', 'BMGT868K', 'BMGT828M', 'BMGT868Q', 'BMGT463', 'BMGT463', 'BMGT463', 'BMGT463', 'BMGT463', 'BMGT463']",2.2857,Debra Shapiro,shapiro_debra,10,14,-0.8694151341915131
"['MATH141', 'MATH140', 'MATH410', 'MATH452', 'MATH199A', 'MATH199B', 'MATH410', 'MATH140', 'MATH410', 'MATH410']",3.9063,Denny Gulick,gulick_denny,10,64,0.17375170905143023
"['PSYC695', 'PSYC432', 'PSYC638', 'PSYC690', 'PSYC789', 'PSYC603', 'PSYC660', 'PSYC661', 'AAST498J', 'PSYC489Z', 'PSYC468H', 'AAST498J', 'AAST498J', 'PSYC468H', 'PSYC489Z', 'AAST262', 'PSYC262', 'PSYC468H', 'AAST262', 'PSYC262', 'PSYC468H', 'PSYC690', 'PSYC899', 'AAST262', 'PSYC262', 'AAST262', 'PSYC262', 'PSYC468H', 'PSYC638', 'AAST262', 'PSYC262', 'PSYC638']",3.0714,Derek Iwamoto,iwamoto,32,14,-0.5157122186252049
"['ENAE743', 'ENAE301', 'ENAE403', 'ENAE788G', 'ENAE646', 'ENSE799', 'EDSP652', 'ENAE301', 'GEMS296', 'ENAE646', 'GEMS297', 'ENSE799', 'ENSE799', 'ENAE301', 'GEMS396', 'ENAE743', 'GEMS397', 'HNUH258V', 'ENAE301', 'GEMS496']",4.6429,Derek Paley,paley,20,14,0.40246398959841045
"['ASTR121', 'ASTR120', 'ASTR320', 'ASTR615', 'ASTR415', 'ASTR220', 'HONR268G', 'ASTR220', 'ASTR399']",4.5,Derek Richardson,richardson_derek,9,18,0.4165986312760247
"['CHEM699C', 'CHEM482', 'CHPH718C']",1.4286,Devarajan Thirumalai,thirumalai,3,14,-0.9879969954490662
"['MATH648M', 'MATH241', 'MATH424', 'MATH463', 'MATH858M', 'AMSC466', 'MATH462', 'CMSC466', 'AMSC673', 'MATH673', 'AMSC466', 'MATH424', 'MATH464', 'AMSC466', 'CMSC466', 'AMSC466', 'CMSC466', 'MATH424', 'MATH858G', 'AMSC466', 'AMSC673', 'CMSC466', 'MATH673']",4.5,Dionisios Margetis,margetis,23,50,0.48738246560096743
"['PSYC301', 'PSYC221', 'PSYC100', 'PSYC221', 'PSYC100', 'PSYC100', 'PSYC221', 'PSYC100', 'PSYC100', 'PSYC221', 'PSYC100', 'PSYC221', 'PSYC100', 'PSYC221', 'PSYC100', 'PSYC221', 'PSYC100', 'PSYC100', 'PSYC221']",4.9143,Dirk Parham,parham,19,35,0.9422845193317958
"['MATH643', 'STAT410', 'MATH424', 'STAT400', 'STAT650', 'MATH670', 'SURV410', 'AMSC670', 'MATH671', 'MATH452', 'STAT600', 'DATA601', 'MSML601', 'MATH642', 'STAT410', 'SURV410', 'DATA400', 'STAT601', 'STAT818J']",2.2286,Dmitry Dolgopyat,dolgopyat,19,35,-0.5919441444533212
"['ENEE150', 'ENEE446', 'ENEE488', 'EDSP652', 'ENEE150', 'ENEE150', 'ENEE646', 'ENEE150', 'ENEE646', 'ENEE446', 'ENEE646']",4.7895,Donald Yeung,yeung_donald,11,19,0.5763675695971439
"['HLTH130', 'HLTH665', 'HLTH688', 'HLTH898', 'HLTH386', 'EXST030', 'HLTH306', 'HLTH306H', 'HLTH306', 'HLTH306H', 'HLTH306', 'HLTH306H', 'HLTH688', 'HLTH898']",3.8462,Donna Howard,howard_donna,14,13,0.07880200331027691
"['HONR268L', 'HONR269E', 'HONR218J', 'HONR348D', 'HONR228J', 'BSOS388B', 'HNUH228Y', 'HNUH228Y', 'AASP101', 'HHUM205', 'AASP202', 'AASP487', 'AASP687']",2.88,Dorith Grant-Wisdom,grant-wisdom,13,25,-0.12410380125045777
"['ASTR430', 'ASTR695', 'HONR238W', 'ASTR120', 'ASTR121', 'HONR289V', 'ASTR100', 'ASTR330', 'ASTR450', 'ASTR330', 'ASTR101', 'ASTR630', 'ASTR101', 'ASTR630', 'ASTR630', 'ASTR101', 'ASTR101', 'ASTR101', 'ASTR399', 'ASTR101', 'ASTR399', 'ASTR430', 'ASTR101', 'ASTR399', 'ASTR430', 'ASTR630', 'ASTR101', 'ASTR399', 'ASTR430', 'ASTR450', 'ASTR450', 'ASTR300', 'ASTR100', 'ASTR300']",1.9677,Douglas Hamilton,hamilton,34,31,-0.48969834850680444
"['BCHM463', 'CHEM271', 'BCHM698', 'BCHM461', 'BCHM465', 'BCHM462', 'BCHM889D', 'BCHM464', 'BCHM677', 'BCHM461', 'BCHM462', 'BCHM461', 'BCHM461', 'BCHM677', 'BCHM462']",3.8235,Douglas Julin,julin,15,34,0.1165423778926625
"['LBSC708X', 'LBSC690', 'LBSC671', 'INST734', 'INST301', 'INST346', 'INFM718X', 'INST810', 'INST799', 'INST709', 'INST809', 'CMSC798', 'INST899', 'INST408Z', 'HONR269I', 'INST154', 'INST208M', 'INST228', 'MSML699', 'INST408Y', 'INFM603', 'INST154', 'INST899', 'INST899', 'INFM603']",4.6364,Douglas Oard,oard,25,11,0.8058672276410189
"['PSYC221', 'PSYC334', 'PSYC420', 'PSYC100H', 'PSYC100', 'PSYC289D', 'PSYC234', 'PSYC468H', 'PSYC100', 'PSYC221', 'PSYC234', 'PSYC468H']",3.1765,Dylan Selterman,selterman,12,34,-0.1826670906122993
"['BSCI124', 'BSCI125', 'BSCI135', 'CPSP219L', 'BSCI135', 'BSCI135', 'BSCI135', 'BSCI135', 'BSCI135', 'BSCI135', 'BSCI135', 'BSCI135']",4.2045,Edgar Moctezuma,moctezuma,12,44,0.27573330429467285
"['PSYC604', 'PSYC798A', 'PSYC420', 'PSYC334', 'PSYC789', 'PSYC603', 'PSYC468H', 'PSYC420', 'PSYC468H', 'PSYC420', 'PSYC468H', 'PSYC798I', 'PSYC468H', 'PSYC798A', 'PSYC899', 'PSYC420', 'PSYC468H', 'PSYC420']",4.2353,Edward Lemay,lemay,18,17,0.5218246263616225
"['PHYS132', 'PHYS131', 'PHYS132H']",3.6364,Edward Redish,redish,3,11,0.3056509223851291
"['CHEM601', 'CHEM401', 'CHEM889D', 'CHEM602', 'CHEM399A', 'CHEM399C', 'CHEM611', 'CHEM612', 'CHEM271', 'CHEM889C', 'CHEM611', 'CHEM146', 'CHEM608E', 'CHEM146', 'CHEM498E', 'CHEM271']",3.4286,Efrain Rodriguez,rodriguez_efrain,16,14,0.2903734402997153
"['BMGT445', 'BMGT445F', 'BMGT440', 'BUFN772', 'BMGT345', 'BUSO601', 'BUSO758J', 'BMGT440', 'BUSO601', 'BUSO601', 'BUSO758J', 'BUSO601', 'BUSO758J', 'BUSO758J', 'BUSO601']",3.9412,Elinda Kiss,kiss,15,17,0.17605648671879487
"['FMSC332', 'FMSC110S', 'FMSC280', 'MIEH240', 'MIEH309', 'CPGH230', 'CPGH240', 'CPGH250', 'CPGH270', 'EXST030', 'SPHL260', 'FMSC110', 'CPGH100', 'FMSC265', 'SPHL399', 'CPGH100', 'FMSC110S', 'GERM103', 'FMSC265', 'MIEH309', 'SPHL399', 'FMSC789', 'FMSC110', 'FMSC110', 'FMSC110S', 'CPGH270', 'FMSC265S', 'FMSC110S']",4.2667,Elisabeth Maring,maring,28,15,0.3325091044108073
"['KNES350', 'KNES451', 'KNES451H', 'KNES498', 'KNES350H', 'MUSC328', 'KNES350', 'KNES350H', 'KNES451', 'KNES451H', 'SPHL399', 'KNES350', 'KNES350H', 'KNES451', 'KNES451H', 'KNES350', 'KNES350H', 'KNES451', 'KNES451H', 'SPHL399', 'KNES451', 'KNES451', 'KNES350', 'KNES350H', 'KNES451', 'KNES451H', 'KNES350', 'KNES350H', 'KNES451', 'KNES451H', 'KNES350', 'KNES350H', 'KNES451', 'KNES451H']",4.7692,Elizabeth Brown,brown_elizabeth,34,13,0.6895882624846238
"['HIST327', 'HIST408O', 'HIST289C', 'HIST329F', 'HIST110', 'HIST289T', 'RELS289M', 'HIST320', 'JWST331', 'HIST324', 'HIST326', 'HIST110', 'HIST110', 'HIST319C', 'HIST320', 'JWST331', 'HIST110', 'HIST320', 'JWST331', 'HIST319C', 'RELS319K']",2.8333,Elizabeth Conner,conner,21,12,-0.33740465839703876
"['CHEM135', 'CHEM482', 'CHEM177', 'CHEM271', 'CHEM131', 'CHEM272', 'CHEM134', 'CHEM135', 'CHEM177', 'CHEM135', 'CHEM481', 'CHEM135', 'CHEM135', 'CHEM177', 'CHEM135', 'CHEM480', 'CHEM135', 'CHEM177']",4.3597,Elizabeth Griffith,griffith,18,139,0.4969018736331583
"['ENGL301', 'ENGL359D', 'ENGL101', 'ENGL265', 'ENGL212', 'ENGL391', 'ENGL101A', 'ENGL394', 'ENGL393', 'LGBT359D', 'LGBT265', 'ENGL304', 'ENGL393', 'ENGL393', 'ENGL393']",1.5455,Elizabeth McClure,mcclure_elizabeth,15,11,-0.6391067450696771
"['ENGL101', 'CMLT277', 'ENGL211', 'ENGL101H', 'CMLT275', 'WMST275', 'ENGL250', 'WMST255', 'ENGL255', 'ENGL256', 'ENGL293', 'ENGL311', 'ENGL391', 'ENGL393', 'ENGL101S', 'ENGL265', 'LGBT265']",4.3,Emilee Durand,durand,17,10,0.40293521285057066
"['ENGL272', 'ENGL101', 'ENGL271', 'ENGL101S', 'ENGL101H', 'ENGL352', 'ENGL391', 'ENGL469D', 'ENGL398A']",3.75,Emily Lyons,lyons_emily,9,12,0.147096316019694
"['INAG110', 'COMM398Y', 'INAG110S', 'INAG110', 'INAG110', 'INAG253', 'INAG110', 'INAG110', 'INAG110', 'INAG253', 'INAG110', 'INAG110', 'INAG252']",4.8125,Eric Dunning,dunning,13,16,0.7453622333705425
"['BSCI430', 'BSCI207', 'BSCI339A', 'BSCI339E', 'BEES608A', 'HONR248G', 'BIOL708I', 'BIOL709E', 'BIOL615', 'BISI678D', 'BSCI170', 'BISI899', 'BISI899', 'BSCI170']",2.3571,Eric Haag,haag,14,28,-0.6435166214193616
"['PHIL858A', 'PHIL308S', 'PHIL370', 'PHIL408R', 'PHIL470', 'HONR278X', 'PHIL478P', 'PHIL408I', 'PHIL858E', 'PHIL408Z', 'PHIL170', 'PHIL478M', 'PHIL309P', 'PHIL858K', 'PHIL418A', 'PHIL788', 'PHIL688E', 'PHIL218A', 'PHIL858P', 'PHIL171', 'GVPT449D', 'PHPE400', 'PHIL409C', 'PHPE408', 'PHIL688X', 'PHPE400', 'GVPT449D', 'PHIL808K', 'PHPE400', 'PHIL271', 'PHPE400', 'GVPT449D', 'PHIL478', 'PHPE400', 'PHIL478V', 'PHIL688V', 'PHIL408Q', 'PHIL470', 'PHPE308D', 'GVPT449D', 'PHIL478', 'PHPE308F', 'PHPE400']",4.7,Eric Pacuit,pacuit,43,10,0.41587615609169004
"['HONR348M', 'BSOS289I', 'BSOS201', 'BSOS201', 'BSOS201', 'BSOS448A', 'BSOS201', 'BSOS448A']",3.1951,Eric Wish,wish_eric,8,41,-0.3750152340749415
"['ECON414', 'ECON401', 'ECON200', 'ECON465', 'ECON181', 'ECON181', 'ECON354', 'EDCP108I', 'ECON200', 'EDCP108I', 'ECON354', 'ECON200', 'EDCP108I']",4.0702,Erin Moody,moody,13,57,0.2913447670769273
"['ECON326', 'ECON708', 'ECON756', 'ECON175', 'ECON709', 'ECON808', 'ECON878', 'ECON848', 'GVPT729C', 'HONR279V', 'ECON422', 'ECON175', 'ECON422', 'ECON756', 'ECON175', 'ECON470', 'ECON756']",3.7,Ethan Kaplan,kaplan_ethan,17,10,0.1718594253063202
"['BMGT323', 'BMGT417', 'BUAC758F', 'BUAC758C', 'BMGT210', 'BMGT321', 'BUAC758L', 'BUAC758M', 'BUAC758B', 'BUAC784', 'BUSI610', 'BUSI611', 'BUAC712', 'BUAC764', 'BUSO616', 'BUSO781', 'BUSM616', 'BMGT210', 'BUSO616', 'BUSO781', 'BMGT210', 'BMGT221H', 'BUSM616', 'BMGT417']",4.9,Eugene Cantor,cantor_eugene,24,10,0.5961178243160248
"['CMSC434', 'HDCC209C', 'CMSC131', 'CMSC131H', 'CMSC433', 'HDCC208F', 'CMSC250H', 'HDCC106', 'HDCC208N', 'CMSC351', 'INST717', 'CMSC388L', 'HDCC209D', 'IMDM127', 'IMDM290', 'CMSC434', 'IMDM127', 'CMSC434', 'IMDM127', 'CMSC250', 'CMSC434', 'CMSC388Y', 'CMSC434', 'IMDM490', 'CMSC388Y', 'CMSC434', 'IMDM491', 'CMSC434', 'CMSC398T']",2.3587,Evan Golub,golub,29,92,-0.5827038443606832
"['SPAN203', 'SPAN306', 'SPAN206', 'SPAN103', 'SPAN371', 'SPAN204', 'SPAN204', 'SPAN306', 'SPAN371', 'SPAN204', 'SPAN206', 'SPAN371', 'SPAN306', 'SPAN307', 'SPAN371', 'SPAN204', 'SPAN204', 'SPAN371', 'SPAN206', 'SPAN306', 'SPAN306', 'SPAN307', 'SPAN371', 'SPAN206', 'SPAN306', 'SPAN371']",3.7857,Evelyn Canabal-Torres,canabal-torres,26,14,0.1415862270763942
"['HLTH366', 'EPIB641', 'KNES689Y', 'SPHL611', 'HLTH898', 'EXST030', 'HLTH778', 'HLTH785', 'HLTH688', 'SPHL610', 'HLTH366', 'HLTH778', 'SPHL620', 'SPHL399', 'HLTH366', 'HLTH778', 'HLTH366', 'HLTH778', 'SPHL399', 'SPHL611', 'HLTH366', 'HLTH688', 'HLTH898', 'HLTH366', 'HLTH778', 'HLTH366', 'HLTH778', 'HLTH366', 'HLTH778', 'HLTH366', 'HLTH778', 'SPHL611', 'HLTH366', 'HLTH778']",1.6923,Evelyn King-Marshall,king-marshall,34,13,-0.6931281777528616
"['CMSC122', 'CMSC131', 'CMSC132', 'CMSC131H', 'CMSC250', 'CMSC131', 'CMSC132', 'CMSC131', 'CMSC131', 'CMSC132', 'CMSC250']",3.6438,Fawzi Emad,emad_fawzi,11,292,0.049354916566038784
"['ITAL103', 'ITAL203', 'ITAL478T', 'ITAL499T', 'ITAL478B', 'ITAL498B', 'ITAL475', 'ITAL478L', 'ITAL478D', 'THET499T', 'MUSC448L']",4.8333,Federica Deigan,deigan,11,12,0.5441007961829504
"['MUET210', 'MUET650', 'MUET660', 'MUSC438D', 'MUSC210', 'MUSC438M', 'MUSC679N', 'MUSC679G', 'MUSC632', 'MUSC679A', 'MUSC679M', 'MUSC679P', 'MUSC210', 'MUSC438L', 'MUSC679N', 'MUSC632', 'MUSC677', 'MUSC679K', 'MUSC438L', 'MUSC679L', 'MUSC677', 'MUSC679W']",4.0,Fernando Rios,rios_fernando,22,23,0.12259398335995882
"['MATH115', 'MATH141', 'MATH430', 'MATH140', 'MATH402', 'MATH241H', 'STAT401', 'MATH470', 'MATH401']",2.0566,Frances Gulick,gulick_frances,9,53,-0.544503740544589
"['BMGT430', 'BMGT487F', 'BMGT487', 'BMGT881', 'BMGT882', 'BMGT230H', 'BMGT837', 'BMGT430F', 'BMGT836']",3.7273,Francis Alt,alt_francis,9,11,-0.09553535418076949
